work_id,conference_label,conference_short_title,conference_theme_title,conference_year,conference_organizers,conference_series,conference_hosting_institutions,conference_city,conference_state,conference_country,conference_url,work_title,work_url,work_authors,work_type,parent_work_id,keywords,languages,topics,cld3,cld2,cld3vscld2
6586,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Differential Reading by Image-based Change Detection and Prospect for Human-Machine Collaboration for Differential Transcription,NA,Asanobu Kitamoto;Hiroshi Horii;Misato Horii;Chikahiko Suzuki;Kazuaki Yamamoto;Kumiko Fujizane,"paper, specified ""short paper""",NA,differential reading;differential transcription;image-based change detection;japanese woodblock print;version,NA,NA,en,en,same
6587,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Revitalizing Wikipedia/DBpedia Open Data by Gamification -SPARQL and API Experiment for Edutainment in Digital Humanities,NA,Go Sugimoto,"paper, specified ""short paper""",NA,crowdsourcing data curation;dbpedia;gamification;open data;sparql,NA,NA,en,en,same
6588,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Preserving and Visualizing Queer Representation in Video Games,NA,Cody Jay Mejeur,"paper, specified ""short paper""",NA,archiving;game studies;queer studies;representation;visualization,NA,NA,en,en,same
6589,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,A Digital Edition of Leonhard Euler's Correspondence with Christian Goldbach,NA,Sepideh Alassi;Tobias Schweizer;Martin Mattmüller;Lukas Rosenthaler;Helmut Harbrecht,"paper, specified ""short paper""",NA,digital edition;euler;owl ontology;rdf;xml,NA,NA,NA,en,NA
6590,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Extracting and Aligning Artist Names in Digitized Art Historical Archives,NA,Benoit Seguin;Lia Costiner;Isabella di Lenardo;Frédéric Kaplan,"paper, specified ""short paper""",NA,large scale digitization;metadata extraction;record linkage,NA,NA,en,en,same
6591,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Ontological Challenges in Editing Historic Editions of the Encyclopedia Britannica,NA,Peter M Logan,"paper, specified ""short paper""",NA,digitization;edition;encyclopedia;knowledge;ontology,NA,NA,en,en,same
6592,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,"Alfabetización Digital, Prácticas y Posibilidades de las Humanidades Digitales en América Latina y el Caribe",NA,Gimena del Rio Riande;Paola Ricaurte Quijano;Virginia Brussa,"paper, specified ""short paper""",NA,alfabetización digital;américa latina y caribe;datos;humanidades digitales;prácticas digitales,NA,NA,es,es,same
6593,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Listening for Religion on a Digital Platform,NA,Amy DeRogatis,"paper, specified ""short paper""",NA,pluralism;religion;sound,NA,NA,NA,en,NA
6594,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Las Humanidades Digitales Y El Patrimonio Arqueológico Maya: Resultados Preliminares De Un Esfuerzo Interinstitucional De Documentación Y Difusión,NA,Arianna Campiani;Rodrigo Liendo;Nicola Lercari,"paper, specified ""short paper""",NA,archaelogy;conservation;digital heritage;dissemination;maya,NA,NA,es,es,same
6595,2018 - Mexico City,Mexico City,Puentes/Bridges,2018,ADHO,ADHO;EHD,El Colegio de México;Universidad Nacional Autónoma de México (UNAM) (National Autonomous University of Mexico),Mexico City,NA,Mexico,https://dh2018.adho.org/,Presentation Of Web Site On The Banking And Financial History Of Spain And Latin America,NA,Carlos Marichal,"paper, specified ""short paper""",NA,banks;history;latinamerica;spain;webpages,NA,NA,en,en,same
6596,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,As we may read: a look at reading in the digital age,NA,Cathy Marshall,keynote / plenary,NA,NA,English,NA,en,en,same
6597,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Beyond Corpora: Elicitation as a tool in second language word formation studies,NA,Greg Lessard;Michael Levison,paper,NA,NA,English,NA,en,en,same
6599,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Spoken Corpus of the Survey of English Dialects: Language variation and oral history,NA,Judith Beare;Brad Scott,paper,NA,NA,English,NA,en,en,same
6600,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Electronic Readings Group: Generating Hypertext Dialogue Streams with Folio Views,http://www2.iath.virginia.edu/ach-allc.99/proceedings/lavoie.html,Don Lavoie;Theodor Holm Nelson;Mark Gilbert,paper,NA,NA,English,NA,en,en,same
6601,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Building a Place for Multimedia Studies in the Humanities,http://www2.iath.virginia.edu/ach-allc.99/proceedings/mactavish.html,Andrew Mactavish;Geoffrey Rockwell,paper,NA,NA,English,NA,en,en,same
6602,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Meaning and Metadata: Managing Information in a Visual Resource Reference Collection,http://www2.iath.virginia.edu/ach-allc.99/proceedings/thomas.html,Judith Thomas,paper,NA,NA,English,NA,en,en,same
6604,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Word sense disambiguation using cross-lingual information,http://www2.iath.virginia.edu/ach-allc.99/proceedings/ide.html,Nancy Ide,paper,NA,NA,English,NA,NA,en,NA
6605,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Pedagogy goes to the movies: hypermedia in the cinema class room.,http://www2.iath.virginia.edu/ach-allc.99/proceedings/miles.html,Adrian Miles,paper,NA,NA,English,NA,en,en,same
6606,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Intellectual problems in scholarly encoding,http://www2.iath.virginia.edu/ach-allc.99/proceedings/short-intro.html,Harold Short;Mavis Cournane;Claire Huitfeldt;Willard McCarty;Donnchadh Ó Corráin,panel / roundtable,NA,NA,English,NA,en,en,same
6607,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Reasoning the rhyme: The encoding of complex early Irish Poetry.,http://www2.iath.virginia.edu/ach-allc.99/proceedings/cournane.html,Donnchadh Ó Corráin;Mavis Cournane,paper,NA,NA,English,NA,en,en,same
6608,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,"Text Encoding, Representation and Interpretation",http://www2.iath.virginia.edu/ach-allc.99/proceedings/huitfeldt.html,Claire Huitfeldt,paper,NA,NA,English,NA,NA,en,NA
6609,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Thinking with markup: the case of personification,http://www2.iath.virginia.edu/ach-allc.99/proceedings/mccarty.html,Willard McCarty,paper,NA,NA,English,NA,en,en,same
6610,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Open Panel on Non-traditional Authorship Attribution Studies,http://www2.iath.virginia.edu/ach-allc.99/proceedings/rudman-panel.html,Joseph Rudman,paper,NA,NA,English,NA,en,en,same
6611,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Networked Moving Images,http://www2.iath.virginia.edu/ach-allc.99/proceedings/duffy.html,Celia Duffy;Steve Malloch;Tony Pearson,paper,NA,NA,English,NA,en,en,same
6614,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Expanding the Community: The Museums and the Online Archive of California (MOAC) Project,http://www2.iath.virginia.edu/ach-allc.99/proceedings/elings.html,Mary W. Elings;Eva Garcelon,paper,NA,NA,English,NA,en,en,same
6615,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Museum Multimedia in Universities: The Art Museum Image Consortium's University Testbed Project,http://www2.iath.virginia.edu/ach-allc.99/proceedings/trant.html,Jennifer Trant;David Bearman,paper,NA,NA,English,NA,NA,en,NA
6616,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Can a Team Tag Consistently? Experiences on the Orlando Project,http://www2.iath.virginia.edu/ach-allc.99/proceedings/butler.html,Terry Butler;Sue Fisher;Susan Hockey;Greg Coulombe;Patricia Clements;Susan Brown;Isobel Grundy;Kathryn Carter;Kathryn Harvey;Jeanne Wood,paper,NA,NA,English,NA,en,en,same
6617,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Using <TEXT> in TEI Markup.,http://www2.iath.virginia.edu/ach-allc.99/proceedings/caton.html,Paul Caton,paper,NA,NA,English,NA,en,en,same
6618,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Electronic Lyrical Ballads: A Progress Report,http://www2.iath.virginia.edu/ach-allc.99/proceedings/graver.html,Bruce Graver,paper,NA,NA,English,NA,NA,en,NA
6619,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Analysis of Classical Greek and Latin Compositional Word-Order Data,http://www2.iath.virginia.edu/ach-allc.99/proceedings/tweedie-frischer.html,Fiona J. Tweedie;Bernard D. Frischer,paper,NA,NA,English,NA,en,en,same
6620,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Quest In Classical Literature: Structuralism And Databases,http://www2.iath.virginia.edu/ach-allc.99/proceedings/barrette.html,Paul Barrette,paper,NA,NA,English,NA,en,en,same
6621,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Refining Our Notions of What (Digital) Images Really Are,http://www2.iath.virginia.edu/ach-allc.99/proceedings/kirschenbaum.html,Joanna Drucker;Jerome J. McGann;Joseph Viscomi;Worthy N. Martin;Matthew G. Kirschenbaum,panel / roundtable,NA,NA,English,NA,en,en,same
6622,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,"Of Media, Data, Documents: An Argument for the Importance of Relational Technology to the Project of Humanities Computing",http://www2.iath.virginia.edu/ach-allc.99/proceedings/alvarado.html,Rafael C. Alvarado,paper,NA,NA,English,NA,en,en,same
6623,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Challenges in the Design of Online Full-Text Databases: Creating Rich Text Encoding,http://www2.iath.virginia.edu/ach-allc.99/proceedings/mah.html,Carole E. Mah,paper,NA,NA,English,NA,en,en,same
6624,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,A broadcast architecture for distributed text tools,http://www2.iath.virginia.edu/ach-allc.99/proceedings/sperberg-derose.html,Steven J. DeRose;C.M. Sperberg-McQueen,paper,NA,NA,English,NA,en,en,same
6625,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,"Local Organizers' Panel: ""Funding of Humanities Computing Projects: Grant-Making Programs of U.S. Government Agencies""",http://www2.iath.virginia.edu/ach-allc.99/proceedings/aguera.html,Joyce Ray;Mike Sokal;Helen Aguera;Barbara Paulson,panel / roundtable,NA,NA,English,NA,en,en,same
6626,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,"Assessing, Digitizing, and Delivering Library Collections: Scoping Oxford's Resources",http://www2.iath.virginia.edu/ach-allc.99/proceedings/lee.html,Stuart Lee,paper,NA,NA,English,NA,en,en,same
6627,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,The Making of America II: Towards a Standardized Architecture for the Digitization of Primary Sources,http://www2.iath.virginia.edu/ach-allc.99/proceedings/mcdonough.html,Jerome P. McDonough;Merrilee Proffitt,paper,NA,NA,English,NA,en,en,same
6628,1999 - Virginia,Virginia,NA,1999,ACH;ALLC,ACH/ALLC;ACH/ICCH;ALLC/EADH,University of Virginia,Charlottesville,Virginia,United States,http://www2.iath.virginia.edu/ach-allc.99/schedule.html,Panel: What is text? A debate on the philosophical and epistemological nature of text in the light of humanities computing research,http://www2.iath.virginia.edu/ach-allc.99/proceedings/hockey-renear2.html,Susan Hockey;Allen Renear;Jerome J. McGann,panel / roundtable,NA,NA,English,NA,en,en,same
